Intervalo de datas,Termo de pesquisa,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do portfólio,Nome do portfólio,SKU do produto anunciado-Advertised product SKU,Moeda do orçamento,Impressões,Cliques,CPC,CTR,Custo total,Vendas,ROAS,Compras,Unidades vendidas,Taxa de compra em relação aos cliques
25 de jul. de 2026 - 23 de ago. de 2026,lixeira 30l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,69,2,0.73000,2.8986%,1.46,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 23 de ago. de 2026,lixeira inox 50 litros com pedal,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,60,1,0.09000,1.6667%,0.09,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 8 de ago. de 2026,B0F1Q7KW89,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-08,BRL,1,1,0.79000,100.0000%,0.79,0.00,0.00000,0,0,0.0000%
13 de ago. de 2026 - 14 de ago. de 2026,bituqueira,"=""28062808738738""",campanha automática individual- SP-01-o116/07,"=""363447608352999""",campanha automática individual- SP-01-o116/07,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-01,BRL,3,1,0.65000,33.3333%,0.65,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 9 de ago. de 2026,lixeira grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q3060-A,BRL,4,1,0.80000,25.0000%,0.80,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 20 de ago. de 2026,lixo de banheiro inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,3,1,0.38000,33.3333%,0.38,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 12 de ago. de 2026,lixeira 3l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,2,1,0.55000,50.0000%,0.55,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 23 de ago. de 2026,leque grande de parede,"=""234950194216241""",campanha automática individual- SP-PP-o116/07,"=""559914515436204""",campanha automática individual- SP-PP16/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-PP,BRL,59,1,0.59000,1.6949%,0.59,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 5 de ago. de 2026,basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-B,BRL,6,1,0.24000,16.6667%,0.24,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 17 de ago. de 2026,B0H5CYQBP5,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060,BRL,159,1,0.27000,0.6289%,0.27,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,lixeira 100l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-A,BRL,103,3,0.45333,2.9126%,1.36,0.00,0.00000,0,0,0.0000%
1 de ago. de 2026 - 12 de ago. de 2026,lixeira inox para pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025,BRL,6,1,0.80000,16.6667%,0.80,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira resistente e com pedal 40l preta,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050,BRL,1,1,0.41000,100.0000%,0.41,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 9 de ago. de 2026,porta guarda chuva,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EGC,BRL,5,1,0.72000,20.0000%,0.72,0.00,0.00000,0,0,0.0000%
10 de ago. de 2026 - 10 de ago. de 2026,lixeira basculante banheiro 7 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-B,BRL,1,1,0.80000,100.0000%,0.80,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 22 de ago. de 2026,B0CWDJL87P,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B0CWDJL87P""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,5,1,1.10000,20.0000%,1.10,0.00,0.00000,0,0,0.0000%
31 de jul. de 2026 - 21 de ago. de 2026,lixeira 50 litros com pedal,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,"asin-expanded=""B0CYWMQ93Y""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3050,BRL,6,1,0.68000,16.6667%,0.68,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,B08CCJD9S3,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,17,1,0.80000,5.8824%,0.80,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 31 de jul. de 2026,B0H37KRPHM,"=""220339920491993""",Campanha de Produto Indicado- L1618-A-o103/07,"=""216344585748751""",Campanha de Produto Indicado- L1618-A-o103/07,"asin-expanded=""B08CCJD9S3""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L1618-A,BRL,6,1,0.58000,16.6667%,0.58,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 27 de jul. de 2026,lixeira quadrada cozinha 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.41000,100.0000%,0.41,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 29 de jul. de 2026,cinzeiro,"=""205120134950364""",campanha automática individual- L2450--CZ-o116/07,"=""287801109555762""",campanha automática individual- L2450--CZ-o116/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,L2450--CZ,BRL,153,1,0.93000,0.6536%,0.93,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 10 de ago. de 2026,lixeira basculante inox,"=""245513710362262""",Campanha de Palavra-Chave- L2030-B-o103/07,"=""7667999543220""",Campanha de Palavra-Chave- L2030-B-o103/07,lixeira basculante inox,PHRASE,178029480993742,campanha de palavra chave,L2030-B,BRL,9,1,0.87000,11.1111%,0.87,0.00,0.00000,0,0,0.0000%
3 de ago. de 2026 - 14 de ago. de 2026,lixeira de 40 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3060-A,BRL,3,1,0.61000,33.3333%,0.61,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 23 de ago. de 2026,B0C5JXVDRV,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 23 de ago. de 2026,lixeira inox 40l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3050ALC,BRL,28,1,0.80000,3.5714%,0.80,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 3 de ago. de 2026,B0FPBSJYKD,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0C5N9HQJM""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,5,1,1.09000,20.0000%,1.09,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 5 de ago. de 2026,B0H1R2YKYX,"=""108685489444736""",campanha automática individual- SP-FF-o116/07,"=""424840713357077""",campanha automática individual- SP-FF-o116/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,SP-FF,BRL,275,1,0.71000,0.3636%,0.71,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,B0CTMZHJFJ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,15,1,0.80000,6.6667%,0.80,0.00,0.00000,0,0,0.0000%
31 de jul. de 2026 - 31 de jul. de 2026,B0BHMZBZW9,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,"asin-expanded=""B0CWRXGFWP""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3060,BRL,5,1,0.32000,20.0000%,0.32,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 9 de ago. de 2026,lixeira retro 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.59000,100.0000%,0.59,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 5 de ago. de 2026,lixeira grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3060ALC,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 4 de ago. de 2026,B0GCL2GJRC,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B077KD9G7K""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,1,1,1.09000,100.0000%,1.09,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 6 de ago. de 2026,B0GWSBCT3M,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B086DG9V24""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,3,1,0.93000,33.3333%,0.93,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 5 de ago. de 2026,lixeira inox basculante grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,1,1,0.68000,100.0000%,0.68,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 28 de jul. de 2026,lixeira inox 50l,"=""145964185460140""",campanha automática individual- P3070-o116/07,"=""429470627552062""",campanha automática individual- P3070-o116/07,substitutes,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3070,BRL,12,1,0.94000,8.3333%,0.94,0.00,0.00000,0,0,0.0000%
8 de ago. de 2026 - 16 de ago. de 2026,lixeira inox 3 litros,"=""157934729939405""",Campanha automática inidividual- L1618-o115/07,"=""285629207112751""",campanha automática inidividual- L1618-A-o115/07,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,L1618-A,BRL,2,1,0.47000,50.0000%,0.47,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,lixeira basculante bege,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.38000,100.0000%,0.38,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,lixo e reciclagem,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,7,1,0.25000,14.2857%,0.25,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 23 de ago. de 2026,lixeira grande,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2425-AML,BRL,9,1,0.80000,11.1111%,0.80,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 23 de ago. de 2026,lixinho de pia de cozinha,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,17,2,0.68500,11.7647%,1.37,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,lixeira banheiro basculante,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,"asin-expanded=""B0DJPXST91""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2030-B,BRL,17,1,1.30000,5.8824%,1.30,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 4 de ago. de 2026,lixeira de embutir de inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05,BRL,3,1,0.71000,33.3333%,0.71,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 28 de jul. de 2026,B0778TD2LY,"=""70230654464817""",Campanha de Produto Indicado- L2440-AML-o103/07,"=""202389980731948""",Campanha de Produto Indicado- L2440-AML-o103/07,"asin-expanded=""B0H4RY2L65""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2440-AML,BRL,4,1,0.55000,25.0000%,0.55,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 6 de ago. de 2026,pratos,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,602,1,1.58000,0.1661%,1.58,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,lixeira inox 10l balde interno,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,EMB-05P,BRL,2,1,0.80000,50.0000%,0.80,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 9 de ago. de 2026,lixeira de inox 100 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-B,BRL,1,1,0.67000,100.0000%,0.67,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,lixeira de inox com pedal 10 l,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P2030,BRL,5,1,0.63000,20.0000%,0.63,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 26 de jul. de 2026,lixeira inox 50l,"=""145964185460140""",campanha automática individual- P3070-o116/07,"=""429470627552062""",campanha automática individual- P3070-o116/07,complements,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3070,BRL,4,1,1.42000,25.0000%,1.42,0.00,0.00000,0,0,0.0000%
19 de ago. de 2026 - 19 de ago. de 2026,lixeira banheiro inox com tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.47000,100.0000%,0.47,0.00,0.00000,0,0,0.0000%
17 de ago. de 2026 - 17 de ago. de 2026,lixeira com basculante 30 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,1,1,0.23000,100.0000%,0.23,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 28 de jul. de 2026,lixeira 60 litros,"=""145964185460140""",campanha automática individual- P3070-o116/07,"=""429470627552062""",campanha automática individual- P3070-o116/07,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,P3070,BRL,15,1,0.47000,6.6667%,0.47,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 18 de ago. de 2026,cesto de lixo pia de cozinha 5litros inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2025-T,BRL,1,1,0.46000,100.0000%,0.46,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 23 de ago. de 2026,lixeira 100 litros com tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-B,BRL,76,2,0.82000,2.6316%,1.64,0.00,0.00000,0,0,0.0000%
30 de jul. de 2026 - 23 de ago. de 2026,B00S68E4FA,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-CZ,BRL,48,1,0.49000,2.0833%,0.49,0.00,0.00000,0,0,0.0000%
1 de ago. de 2026 - 7 de ago. de 2026,lixeira 100 litros com pedal tramontina,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P4080,BRL,2,1,0.54000,50.0000%,0.54,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 19 de ago. de 2026,extintor pequeno para casa,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,6,1,0.59000,16.6667%,0.59,0.00,0.00000,0,0,0.0000%
10 de ago. de 2026 - 10 de ago. de 2026,lixeira alta inox,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2460-B,BRL,1,1,0.74000,100.0000%,0.74,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 19 de ago. de 2026,lixeira banheiro basculante,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1623-B,BRL,20,1,0.61000,5.0000%,0.61,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,lixeira banheiro sem tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030,BRL,10,1,1.02000,10.0000%,1.02,0.00,0.00000,0,0,0.0000%
25 de jul. de 2026 - 17 de ago. de 2026,porta,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,close-match,TARGETING_EXPRESSION_PREDEFINED,1383289894499,campanha automatica individual,PXP,BRL,101,1,1.65000,0.9901%,1.65,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 23 de ago. de 2026,B0H4NLBG1Y,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B0C5N9HQJM""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,10,1,1.10000,10.0000%,1.10,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 23 de ago. de 2026,B0FFSC2QNQ,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,P3070,BRL,111,1,0.76000,0.9009%,0.76,0.00,0.00000,0,0,0.0000%
18 de ago. de 2026 - 19 de ago. de 2026,B0H7XZDT7T,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,"asin-expanded=""B0F8BDRT3V""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,PXM,BRL,3,1,0.59000,33.3333%,0.59,0.00,0.00000,0,0,0.0000%
2 de ago. de 2026 - 12 de ago. de 2026,B0G11MXWBP,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,"asin-expanded=""B085ZX7344""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P3070,BRL,8,1,1.04000,12.5000%,1.04,0.00,0.00000,0,0,0.0000%
6 de ago. de 2026 - 23 de ago. de 2026,B076VYNP9W,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L1618-T,BRL,302,8,0.36250,2.6490%,2.90,0.00,0.00000,0,0,0.0000%
27 de jul. de 2026 - 23 de ago. de 2026,lixeira cozinha 40 litros,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L3060-A,BRL,9,1,0.80000,11.1111%,0.80,0.00,0.00000,0,0,0.0000%
26 de jul. de 2026 - 23 de ago. de 2026,B0GH2HDY68,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2470-B,BRL,147,1,0.74000,0.6803%,0.74,0.00,0.00000,0,0,0.0000%
12 de ago. de 2026 - 12 de ago. de 2026,B076PKS5GL,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,"asin-expanded=""B0FNRL7TG1""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,L2030-B,BRL,1,1,0.31000,100.0000%,0.31,0.00,0.00000,0,0,0.0000%
29 de jul. de 2026 - 11 de ago. de 2026,B0CFGBGQLW,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,"asin-expanded=""B0CFGBGQLW""",TARGETING_EXPRESSION,146788124202114,campanha de produto indicado,P4080,BRL,2,1,0.82000,50.0000%,0.82,0.00,0.00000,0,0,0.0000%
20 de ago. de 2026 - 20 de ago. de 2026,lixeira aco inox quadrada sem tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,Q2430-A,BRL,1,1,0.55000,100.0000%,0.55,1741.56,3166.47273,1,3,100.0000%
5 de ago. de 2026 - 9 de ago. de 2026,lixeira redonda com tampa,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-B,BRL,3,1,0.80000,33.3333%,0.80,0.00,0.00000,0,0,0.0000%
4 de ago. de 2026 - 15 de ago. de 2026,lixeira 100,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L4080-B,BRL,5,1,0.80000,20.0000%,0.80,0.00,0.00000,0,0,0.0000%
23 de ago. de 2026 - 23 de ago. de 2026,B0C2S65G63,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2430-B,BRL,1,1,0.76000,100.0000%,0.76,0.00,0.00000,0,0,0.0000%
5 de ago. de 2026 - 22 de ago. de 2026,B076T9QLJS,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,substitutes,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2030-B,BRL,4,1,0.64000,25.0000%,0.64,0.00,0.00000,0,0,0.0000%
9 de ago. de 2026 - 9 de ago. de 2026,cesto inox lixo,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,loose-match,TARGETING_EXPRESSION_PREDEFINED,264141269671834,Campanha automatica geral,L2430-A,BRL,1,1,0.77000,100.0000%,0.77,0.00,0.00000,0,0,0.0000%
